cell,cycle,q_dis,n_raw_narrow,w_narrow_4_dur,w_narrow_8_dur,w_narrow_16_dur,w_narrow_32_dur,n_raw_medium,w_medium_4_dur,w_medium_8_dur,w_medium_16_dur,w_medium_32_dur,n_raw_wide,w_wide_4_dur,w_wide_8_dur,w_wide_16_dur,w_wide_32_dur,soh
CS2_35,106,1.04442969962159,91,2701.343466659084,2701.343466659084,2701.343466659084,2701.343466659084,144,4292.152869172665,4292.152869172665,4292.152869172665,4292.152869172665,161,4802.396685151397,4802.396685151397,4802.396685151397,4802.396685151397,0.92564051018819
CS2_35,107,1.0437755096501178,87,2581.31506260666,2581.31506260666,2581.31506260666,2581.31506260666,153,4562.320286405296,4562.320286405296,4562.320286405296,4562.320286405296,185,5522.808582103789,5522.808582103789,5522.808582103789,5522.808582103789,0.9250607251254204
CS2_35,108,1.050990263677011,84,2491.2700881573655,2491.2700881573655,2491.2700881573655,2491.2700881573655,152,4532.310798957784,4532.310798957784,4532.310798957784,4532.310798957784,187,5582.846312530506,5582.846312530506,5582.846312530506,5582.846312530506,0.9314549023503264
CS2_35,109,1.052039919305375,83,2461.256696323908,2461.256696323908,2461.256696323908,2461.256696323908,152,4532.31401354188,4532.31401354188,4532.31401354188,4532.31401354188,187,5582.8501524355015,5582.8501524355015,5582.8501524355015,5582.8501524355015,0.9323851744133602
CS2_35,110,1.037976612948599,80,2371.2092689517303,2371.2092689517303,2371.2092689517303,2371.2092689517303,150,4472.281886020879,4472.281886020879,4472.281886020879,4472.281886020879,185,5522.820022515814,5522.820022515814,5522.820022515814,5522.820022515814,0.9199213713677982
CS2_35,111,1.0374401709727694,88,2611.3279445022417,2611.3279445022417,2611.3279445022417,2611.3279445022417,152,4532.30438008027,4532.30438008027,4532.30438008027,4532.30438008027,183,5462.762096658189,5462.762096658189,5462.762096658189,5462.762096658189,0.9194459421221791
CS2_35,112,1.0382883086679584,87,2581.3130137173284,2581.3130137173284,2581.3130137173284,2581.3130137173284,151,4502.289714482307,4502.289714482307,4502.289714482307,4502.289714482307,183,5462.7465975801315,5462.7465975801315,5462.7465975801315,5462.7465975801315,0.9201976160827807
CS2_35,113,1.0358024433493398,87,2581.266337586523,2581.266337586523,2581.266337586523,2581.266337586523,152,4532.227200518217,4532.227200518217,4532.227200518217,4532.227200518217,183,5462.700614559406,5462.700614559406,5462.700614559406,5462.700614559406,0.9179944829828517
CS2_35,114,1.0339602853298189,87,2581.3127104302694,2581.3127104302694,2581.3127104302694,2581.3127104302694,150,4472.258548807586,4472.258548807586,4472.258548807586,4472.258548807586,182,5432.746960535718,5432.746960535718,5432.746960535718,5432.746960535718,0.9163618445298717
CS2_35,115,1.0429328467616603,87,2581.284018631137,2581.284018631137,2581.284018631137,2581.284018631137,152,4532.27746972788,4532.27746972788,4532.27746972788,4532.27746972788,184,5492.7668793318735,5492.7668793318735,5492.7668793318735,5492.7668793318735,0.9243139032892824
CS2_35,116,1.0434018927645372,84,2491.271505785975,2491.271505785975,2491.271505785975,2491.271505785975,151,4502.297512697827,4502.297512697827,4502.297512697827,4502.297512697827,185,5522.818410527034,5522.818410527034,5522.818410527034,5522.818410527034,0.9247296019060127
CS2_35,117,1.0326731781382854,83,2461.241325546085,2461.241325546085,2461.241325546085,2461.241325546085,150,4472.270971376245,4472.270971376245,4472.270971376245,4472.270971376245,184,5492.772427866847,5492.772427866847,5492.772427866847,5492.772427866847,0.9152211276794512
CS2_35,118,1.02850327730828,87,2581.3116670708405,2581.3116670708405,2581.3116670708405,2581.3116670708405,150,4472.27428828078,4472.27428828078,4472.27428828078,4472.27428828078,181,5402.747682151588,5402.747682151588,5402.747682151588,5402.747682151588,0.911525494423217
CS2_35,119,1.0259690222621636,87,2581.2974458875833,2581.2974458875833,2581.2974458875833,2581.2974458875833,150,4472.259194138489,4472.259194138489,4472.259194138489,4472.259194138489,182,5432.747758467449,5432.747758467449,5432.747758467449,5432.747758467449,0.909279475246738
CS2_35,120,1.0245149845275936,86,2551.2794956105936,2551.2794956105936,2551.2794956105936,2551.2794956105936,150,4472.196379232744,4472.196379232744,4472.196379232744,4472.196379232744,181,5402.669759063603,5402.669759063603,5402.669759063603,5402.669759063603,0.907990813854834
CS2_35,121,1.0207988172835947,87,2581.312839863327,2581.312839863327,2581.312839863327,2581.312839863327,150,4472.274569196918,4472.274569196918,4472.274569196918,4472.274569196918,181,5402.747666121577,5402.747666121577,5402.747666121577,5402.747666121577,0.9046973083705242
CS2_35,122,1.0314957536975058,90,2671.3589269850927,2671.3589269850927,2671.3589269850927,2671.3589269850927,151,4502.290403366846,4502.290403366846,4502.290403366846,4502.290403366846,181,5402.748553501646,5402.748553501646,5402.748553501646,5402.748553501646,0.9141776187094687
CS2_35,123,1.0324395833437414,84,2491.27114309062,2491.27114309062,2491.27114309062,2491.27114309062,150,4472.28200984493,4472.28200984493,4472.28200984493,4472.28200984493,183,5462.787365327735,5462.787365327735,5462.787365327735,5462.787365327735,0.9150141010075007
CS2_35,124,1.021750300424955,84,2491.2723999880545,2491.2723999880545,2491.2723999880545,2491.2723999880545,149,4442.237495078851,4442.237495078851,4442.237495078851,4442.237495078851,183,5462.758669378178,5462.758669378178,5462.758669378178,5462.758669378178,0.9055405736862495
CS2_35,125,1.0148587231013444,86,2551.297967985447,2551.297967985447,2551.297967985447,2551.297967985447,149,4442.259887037653,4442.259887037653,4442.259887037653,4442.259887037653,179,5342.702270090347,5342.702270090347,5342.702270090347,5342.702270090347,0.899432816359797
CS2_35,126,1.015813316851819,87,2581.2969598944765,2581.2969598944765,2581.2969598944765,2581.2969598944765,149,4442.1650663656765,4442.1650663656765,4442.1650663656765,4442.1650663656765,180,5372.638473745232,5372.638473745232,5372.638473745232,5372.638473745232,0.9002788384965975
CS2_35,127,0.8930477956555478,87,2581.2191099139745,2581.2191099139745,2581.2191099139745,2581.2191099139745,149,4442.102982519835,4442.102982519835,4442.102982519835,4442.102982519835,179,5342.514059076697,5342.514059076697,5342.514059076697,5342.514059076697,0.7914761687574973
CS2_35,128,1.011400807491036,87,2581.297009979491,2581.297009979491,2581.297009979491,2581.297009979491,149,4442.243683676526,4442.243683676526,4442.243683676526,4442.243683676526,179,5342.701653967408,5342.701653967408,5342.701653967408,5342.701653967408,0.8963681900179059
CS2_35,129,1.017040291684129,88,2611.327743034344,2611.327743034344,2611.327743034344,2611.327743034344,148,4412.227632650349,4412.227632650349,4412.227632650349,4412.227632650349,178,5312.685413488303,5312.685413488303,5312.685413488303,5312.685413488303,0.9013662621979524
CS2_35,130,1.0217624725354923,84,2491.2541741885943,2491.2541741885943,2491.2541741885943,2491.2541741885943,148,4412.202024287952,4412.202024287952,4412.202024287952,4412.202024287952,181,5402.706822474545,5402.706822474545,5402.706822474545,5402.706822474545,0.9055513613904022
CS2_35,131,1.0220706154071948,84,2491.2710680082673,2491.2710680082673,2491.2710680082673,2491.2710680082673,148,4412.251122259011,4412.251122259011,4412.251122259011,4412.251122259011,181,5402.7564440727,5402.7564440727,5402.7564440727,5402.7564440727,0.9058244573441814
CS2_35,132,1.021887094357421,83,2461.2564516732236,2461.2564516732236,2461.2564516732236,2461.2564516732236,148,4412.252189894032,4412.252189894032,4412.252189894032,4412.252189894032,181,5402.757805611298,5402.757805611298,5402.757805611298,5402.757805611298,0.9056618092327724
CS2_35,133,1.0215732254610579,83,2461.241176699521,2461.241176699521,2461.241176699521,2461.241176699521,148,4412.206135364831,4412.206135364831,4412.206135364831,4412.206135364831,181,5402.711895668064,5402.711895668064,5402.711895668064,5402.711895668064,0.9053836385091066
CS2_35,134,1.0212155854569964,83,2461.2415229989565,2461.2415229989565,2461.2415229989565,2461.2415229989565,148,4412.237985482614,4412.237985482614,4412.237985482614,4412.237985482614,181,5402.743889279023,5402.743889279023,5402.743889279023,5402.743889279023,0.9050666750256448
CS2_35,135,1.0214546460317422,82,2431.242610839021,2431.242610839021,2431.242610839021,2431.242610839021,148,4412.2548495980445,4412.2548495980445,4412.2548495980445,4412.2548495980445,181,5402.761195111962,5402.761195111962,5402.761195111962,5402.761195111962,0.90527854582217
CS2_35,136,1.021246444130977,82,2431.243018020352,2431.243018020352,2431.243018020352,2431.243018020352,148,4412.256148951477,4412.256148951477,4412.256148951477,4412.256148951477,181,5402.762838439026,5402.762838439026,5402.762838439026,5402.762838439026,0.9050940239594575
CS2_35,137,1.0207873236490883,82,2431.2440219412674,2431.2440219412674,2431.2440219412674,2431.2440219412674,148,4412.256990577211,4412.256990577211,4412.256990577211,4412.256990577211,181,5402.763619608886,5402.763619608886,5402.763619608886,5402.763619608886,0.904687121975296
CS2_35,138,1.020094848774228,81,2401.228209570807,2401.228209570807,2401.228209570807,2401.228209570807,148,4412.241191565467,4412.241191565467,4412.241191565467,4412.241191565467,181,5402.747950752033,5402.747950752033,5402.747950752033,5402.747950752033,0.9040734063784585
CS2_35,139,1.0195665943640009,81,2401.228339605441,2401.228339605441,2401.228339605441,2401.228339605441,148,4412.257457166968,4412.257457166968,4412.257457166968,4412.257457166968,181,5402.763686811668,5402.763686811668,5402.763686811668,5402.763686811668,0.9036052334780047
CS2_35,140,1.0191211244369711,81,2401.228532196081,2401.228532196081,2401.228532196081,2401.228532196081,148,4412.257341212535,4412.257341212535,4412.257341212535,4412.257341212535,181,5402.748409361811,5402.748409361811,5402.748409361811,5402.748409361811,0.9032104294900688
CS2_35,141,1.0189009439429455,81,2401.228578120761,2401.228578120761,2401.228578120761,2401.228578120761,148,4412.22640674538,4412.22640674538,4412.22640674538,4412.22640674538,181,5402.717465461174,5402.717465461174,5402.717465461174,5402.717465461174,0.9030152914306118
CS2_35,142,1.0187909406007734,81,2401.228784375475,2401.228784375475,2401.228784375475,2401.228784375475,148,4412.226851059357,4412.226851059357,4412.226851059357,4412.226851059357,181,5402.7180842206,5402.7180842206,5402.7180842206,5402.7180842206,0.9029177994215206
CS2_35,143,1.018760822822415,81,2401.197854660277,2401.197854660277,2401.197854660277,2401.197854660277,148,4412.196336064138,4412.196336064138,4412.196336064138,4412.196336064138,181,5402.703199841897,5402.703199841897,5402.703199841897,5402.703199841897,0.9028911071168729
CS2_35,144,1.0194519282617307,81,2401.2296749887173,2401.2296749887173,2401.2296749887173,2401.2296749887173,148,4412.243353943166,4412.243353943166,4412.243353943166,4412.243353943166,181,5402.737666485948,5402.737666485948,5402.737666485948,5402.737666485948,0.9035036090321994
CS2_35,145,1.0200498397193343,81,2401.230342494906,2401.230342494906,2401.230342494906,2401.230342494906,147,4382.245356521569,4382.245356521569,4382.245356521569,4382.245356521569,182,5432.783662038331,5432.783662038331,5432.783662038331,5432.783662038331,0.9040335164705497
CS2_35,146,0.9106352324709945,80,2371.1999585114536,2371.1999585114536,2371.1999585114536,2371.1999585114536,147,4382.230031232117,4382.230031232117,4382.230031232117,4382.230031232117,182,5432.74028606026,5432.74028606026,5432.74028606026,5432.74028606026,0.8070632819855594
CS2_35,147,1.0007353766205185,82,2431.2392337792553,2431.2392337792553,2431.2392337792553,2431.2392337792553,146,4352.203733603936,4352.203733603936,4352.203733603936,4352.203733603936,179,5342.7099430482485,5342.7099430482485,5342.7099430482485,5342.7099430482485,0.8869158019098892
CS2_35,148,1.0021210332362571,85,2521.2833349988796,2521.2833349988796,2521.2833349988796,2521.2833349988796,146,4352.214629601978,4352.214629601978,4352.214629601978,4352.214629601978,177,5282.688136570156,5282.688136570156,5282.688136570156,5282.688136570156,0.8881438595735143
CS2_35,149,0.9992108306494174,85,2521.236036183778,2521.236036183778,2521.236036183778,2521.236036183778,147,4382.183232144394,4382.183232144394,4382.183232144394,4382.183232144394,177,5282.641952482576,5282.641952482576,5282.641952482576,5282.641952482576,0.885564651601729
CS2_35,150,0.9982536090255394,85,2521.2514863497345,2521.2514863497345,2521.2514863497345,2521.2514863497345,147,4382.198309479805,4382.198309479805,4382.198309479805,4382.198309479805,176,5252.641083077062,5252.641083077062,5252.641083077062,5252.641083077062,0.8847163004751663
CS2_35,151,0.9952918107660764,85,2521.2665871086065,2521.2665871086065,2521.2665871086065,2521.2665871086065,146,4352.19766746182,4352.19766746182,4352.19766746182,4352.19766746182,175,5222.640542261652,5222.640542261652,5222.640542261652,5222.640542261652,0.8820913651128751
CS2_35,152,1.0069751561844242,85,2521.2854407802224,2521.2854407802224,2521.2854407802224,2521.2854407802224,146,4352.218558188295,4352.218558188295,4352.218558188295,4352.218558188295,177,5282.692733314238,5282.692733314238,5282.692733314238,5282.692733314238,0.892445894304895
CS2_35,153,1.0079196426582442,82,2431.2414688884746,2431.2414688884746,2431.2414688884746,2431.2414688884746,146,4352.222318344284,4352.222318344284,4352.222318344284,4352.222318344284,179,5342.727965815808,5342.727965815808,5342.727965815808,5342.727965815808,0.8932829587256113
CS2_35,154,0.9933594286832914,82,2431.242402268457,2431.242402268457,2431.242402268457,2431.242402268457,146,4352.20807584771,4352.20807584771,4352.20807584771,4352.20807584771,178,5312.698631181731,5312.698631181731,5312.698631181731,5312.698631181731,0.8803787643149127
CS2_35,155,0.9909270981482976,86,2551.263278690749,2551.263278690749,2551.263278690749,2551.263278690749,145,4322.166328539723,4322.166328539723,4322.166328539723,4322.166328539723,174,5192.6088079676265,5192.6088079676265,5192.6088079676265,5192.6088079676265,0.8782230771698863
CS2_35,156,0.9966317758164259,90,2671.3428627662897,2671.3428627662897,2671.3428627662897,2671.3428627662897,154,4592.304409133569,4592.304409133569,4592.304409133569,4592.304409133569,175,5222.624637616204,5222.624637616204,5222.624637616204,5222.624637616204,0.8832789279840662
CS2_35,157,0.885682304667873,88,2611.328080627027,2611.328080627027,2611.328080627027,2611.328080627027,147,4382.2288730161035,4382.2288730161035,4382.2288730161035,4382.2288730161035,176,5252.671865930726,5252.671865930726,5252.671865930726,5252.671865930726,0.7849483987811283
CS2_35,158,1.0068315597491848,84,2491.2682994023526,2491.2682994023526,2491.2682994023526,2491.2682994023526,147,4382.235288986354,4382.235288986354,4382.235288986354,4382.235288986354,179,5342.725115962152,5342.725115962152,5342.725115962152,5342.725115962152,0.8923186299446184
CS2_35,159,1.007219397418607,83,2461.2567239879572,2461.2567239879572,2461.2567239879572,2461.2567239879572,146,4352.206597768272,4352.206597768272,4352.206597768272,4352.206597768272,179,5342.712315650606,5342.712315650606,5342.712315650606,5342.712315650606,0.8926623565337074
CS2_35,160,0.9925460397829093,84,2491.236811869625,2491.236811869625,2491.236811869625,2491.236811869625,145,4322.1688988656315,4322.1688988656315,4322.1688988656315,4322.1688988656315,176,5252.627039311577,5252.627039311577,5252.627039311577,5252.627039311577,0.879657886962417
CS2_35,161,0.9941792453117513,86,2551.2975129496263,2551.2975129496263,2551.2975129496263,2551.2975129496263,145,4322.198646229626,4322.198646229626,4322.198646229626,4322.198646229626,174,5192.6408884955235,5192.6408884955235,5192.6408884955235,5192.6408884955235,0.8811053383318171
CS2_35,162,0.9947222895447458,85,2521.2673832308355,2521.2673832308355,2521.2673832308355,2521.2673832308355,145,4322.183791805699,4322.183791805699,4322.183791805699,4322.183791805699,175,5222.641839705262,5222.641839705262,5222.641839705262,5222.641839705262,0.881586618920703
CS2_35,163,0.9939368349906479,85,2521.282888338974,2521.282888338974,2521.282888338974,2521.282888338974,145,4322.199279901368,4322.199279901368,4322.199279901368,4322.199279901368,175,5222.657664406142,5222.657664406142,5222.657664406142,5222.657664406142,0.8808904987754713
